species,spp10,spp2,dir_species,image,subset
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,7e950f17-6ba8-47ad-a27a-3e52591275f9.jpg,validation
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,9579d9c3-e51b-4e44-8db6-e3896cd518ab.jpg,validation
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,9b0716d9-4e77-47f4-9ca1-f86cdd52f2ac.jpg,validation
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,9ea6e459-35a6-473c-8e9e-57a9bc49ce16.jpg,validation
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,9f16ab87-cdc9-4f35-83fb-00d9933f4b49.jpg,validation
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,a804248e-4e15-4cb7-88ff-0c14401a5af6.jpg,validation
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,a8fa6103-f792-4fbb-bda1-ebec5749cafe.jpg,validation
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,adf11a66-7f37-491f-939b-e349cb667e31.jpg,validation
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,b622ecff-492c-4254-b288-ed7980218b79.jpg,validation
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,b828c8a0-db54-410c-bfd2-662c52a1835a.jpg,test
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,bbd0c26c-7cda-4f6c-aa86-00e399df334e.jpg,test
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,cb4fbb83-6b72-4f03-9ca7-178c0c5c059b.jpg,test
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,d581d038-1e77-471e-b774-e9a8a05df3ff.jpg,test
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,dac5c756-3ba4-4ecb-8e90-3078251dd03f.jpg,test
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,dfa55953-6366-4b50-a8b7-b1163df1be69.jpg,test
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,eb9daaf1-1c64-42e0-8c82-44f0932ee49e.jpg,test
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,f0d92514-095d-4342-8413-141514d9eef0.jpg,test
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,f7e33962-83a7-41d8-82ee-141a9533c6c1.jpg,test
03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/03566_Animalia_Chordata_Aves_Coraciiformes_Coraciidae_Coracias_garrulus,fa24f438-dbec-49d5-ac14-e5ef7d248006.jpg,test
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,06397948-26cd-463b-b903-1717555b64cc.jpg,train
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,10a99c9a-febd-489f-8314-48d03d867e75.jpg,train
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,14994925-558f-409f-a084-47eed5c330a7.jpg,train
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,169eed1f-90e6-4765-acf3-c28f7c454697.jpg,train
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,17020f1a-731e-497f-9281-eba905956b3d.jpg,train
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,1957b79e-914f-41ba-b9a5-0350c06802fd.jpg,train
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,1b2354e4-f67e-457f-aefd-b25a3685327e.jpg,train
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,1e7ab546-2fab-40f6-8f42-7b527c4228dc.jpg,train
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,21bd6b2f-8721-4744-9edd-998f34d594b7.jpg,train
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,3189ebfc-dedd-4356-a83a-fc6cbf952ef3.jpg,train
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,3268d261-27ed-4a11-8455-0aa6c0c7bf17.jpg,train
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,33c9d867-14c7-4d1d-9cc7-6ff23628227f.jpg,train
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,35a11e3f-8ac8-4236-ac37-fae4aac4412e.jpg,train
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,37707fc5-5791-4ced-ae06-6b66449369ce.jpg,train
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,37d4b655-8288-4873-9ea3-f7eb4be4578d.jpg,train
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,3eadf599-414e-4956-83df-a3563d407fd0.jpg,train
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,3ef1a003-46bd-41fd-abac-f78dd9b39573.jpg,train
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,3f953dd4-35e8-46f7-823c-697cbb6de169.jpg,train
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,462b6a71-7ba3-4514-882c-d9b79cef64cc.jpg,train
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,4df133bb-0f46-41c1-a806-199d381fb25b.jpg,train
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,4f40a446-78b0-460e-80dc-279bf6141cd8.jpg,train
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,5f1fbe4d-fd87-4b5b-b5a2-c3cdfa2537d4.jpg,train
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,5fea76dd-be6f-4447-808d-969498e5d463.jpg,train
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,64821d1e-b869-4b06-8695-b4487e7eabd3.jpg,train
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,64cea6e9-5153-4e50-98ed-d02956560496.jpg,train
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,68266a32-5f86-4c83-a016-8c848f980a4d.jpg,train
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,6b43c24d-29d3-401a-9df1-adbeba16e4b0.jpg,train
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,6c5d2098-ca30-4625-9fbe-69ea23612fc7.jpg,train
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,6cca2297-47ad-43a4-a99c-e877526a0898.jpg,train
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,74aa8834-0b7b-4445-9dc8-2d0913d1dbce.jpg,train
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,7a4dfaa4-25a5-400f-b348-dc1e40d712df.jpg,validation
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,7e0cf6c4-2537-41c8-932f-eda1a91f9008.jpg,validation
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,8cadfee9-f561-49f6-b506-0403ef6f345a.jpg,validation
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,93e62efe-fcd4-44f3-ac3a-4a4355f9bad3.jpg,validation
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,9a531420-15a2-4b43-981e-c5ad1927545b.jpg,validation
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,9efe612a-be62-4082-a2cc-12a0fad213b0.jpg,validation
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,a0bfacc4-37bc-4f17-9d86-ac42da9b53ed.jpg,validation
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,a9a66122-f0f6-45ca-bdb1-3947e0872384.jpg,validation
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,b2faffc8-6833-4d93-b0af-39c825065704.jpg,validation
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,b877a0db-a464-4297-8aee-800774f3a16e.jpg,validation
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,c597c5c9-65e9-4171-b97a-b3e30cbc8834.jpg,test
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,c895a49d-02b4-44ec-9cf5-7f7ed72d875b.jpg,test
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,cc6fca69-0bc6-463c-95b0-9851e69e63f5.jpg,test
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,ccd0e84a-7b01-4fc4-83f9-7dd7a83b2bb8.jpg,test
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,d3b4ee56-3268-472b-8fbf-3252126e3f20.jpg,test
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,d52877cb-b0c1-4bd6-957b-7dead6aa5f6e.jpg,test
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,d5d22f40-ee8a-4db7-8f19-7176307b4d16.jpg,test
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,e2282f48-c529-4790-ad35-bf3d6a5f9c55.jpg,test
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,e669355d-190a-45b8-af85-2eba86170cf1.jpg,test
05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05396_Fungi_Ascomycota_Lecanoromycetes_Candelariales_Candelariaceae_Candelaria_concolor,ea06e1d9-5402-4c2a-ac2b-1af770d6084e.jpg,test
05715_Fungi_Basidiomycota_Agaricomycetes_Sebacinales_Sebacinaceae_Sebacina_schweinitzii,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05715_Fungi_Basidiomycota_Agaricomycetes_Sebacinales_Sebacinaceae_Sebacina_schweinitzii,002f184f-e334-4964-ad83-c892a4d1404b.jpg,train
05715_Fungi_Basidiomycota_Agaricomycetes_Sebacinales_Sebacinaceae_Sebacina_schweinitzii,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05715_Fungi_Basidiomycota_Agaricomycetes_Sebacinales_Sebacinaceae_Sebacina_schweinitzii,098a2475-e8db-44ac-aaaa-b249552a7ce2.jpg,train
05715_Fungi_Basidiomycota_Agaricomycetes_Sebacinales_Sebacinaceae_Sebacina_schweinitzii,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05715_Fungi_Basidiomycota_Agaricomycetes_Sebacinales_Sebacinaceae_Sebacina_schweinitzii,0a85ee5c-0876-4365-b9d5-52d430d43daf.jpg,train
05715_Fungi_Basidiomycota_Agaricomycetes_Sebacinales_Sebacinaceae_Sebacina_schweinitzii,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05715_Fungi_Basidiomycota_Agaricomycetes_Sebacinales_Sebacinaceae_Sebacina_schweinitzii,0ee4c392-c365-4925-ae89-795bfb457a49.jpg,train
05715_Fungi_Basidiomycota_Agaricomycetes_Sebacinales_Sebacinaceae_Sebacina_schweinitzii,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05715_Fungi_Basidiomycota_Agaricomycetes_Sebacinales_Sebacinaceae_Sebacina_schweinitzii,0ef214d5-8d53-477b-86c9-f53f012deb63.jpg,train
05715_Fungi_Basidiomycota_Agaricomycetes_Sebacinales_Sebacinaceae_Sebacina_schweinitzii,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05715_Fungi_Basidiomycota_Agaricomycetes_Sebacinales_Sebacinaceae_Sebacina_schweinitzii,10027861-58b0-4f16-b428-dc407dd52447.jpg,train
05715_Fungi_Basidiomycota_Agaricomycetes_Sebacinales_Sebacinaceae_Sebacina_schweinitzii,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05715_Fungi_Basidiomycota_Agaricomycetes_Sebacinales_Sebacinaceae_Sebacina_schweinitzii,1013a9c2-d0e7-48e3-b7f1-3f8ad48be24b.jpg,train
05715_Fungi_Basidiomycota_Agaricomycetes_Sebacinales_Sebacinaceae_Sebacina_schweinitzii,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05715_Fungi_Basidiomycota_Agaricomycetes_Sebacinales_Sebacinaceae_Sebacina_schweinitzii,200402a3-e69c-4544-b88c-9a0cb15e2172.jpg,train
05715_Fungi_Basidiomycota_Agaricomycetes_Sebacinales_Sebacinaceae_Sebacina_schweinitzii,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05715_Fungi_Basidiomycota_Agaricomycetes_Sebacinales_Sebacinaceae_Sebacina_schweinitzii,240b1f83-016b-4b38-bd19-8da87afc11e5.jpg,train
05715_Fungi_Basidiomycota_Agaricomycetes_Sebacinales_Sebacinaceae_Sebacina_schweinitzii,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05715_Fungi_Basidiomycota_Agaricomycetes_Sebacinales_Sebacinaceae_Sebacina_schweinitzii,2c57f975-ed06-41f5-9297-11f82c665fb3.jpg,train
05715_Fungi_Basidiomycota_Agaricomycetes_Sebacinales_Sebacinaceae_Sebacina_schweinitzii,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05715_Fungi_Basidiomycota_Agaricomycetes_Sebacinales_Sebacinaceae_Sebacina_schweinitzii,2e80f198-6967-4703-a864-835c07cb8e4b.jpg,train
05715_Fungi_Basidiomycota_Agaricomycetes_Sebacinales_Sebacinaceae_Sebacina_schweinitzii,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05715_Fungi_Basidiomycota_Agaricomycetes_Sebacinales_Sebacinaceae_Sebacina_schweinitzii,3d2bac0d-1bad-41b7-9806-72e80291e5c0.jpg,train
05715_Fungi_Basidiomycota_Agaricomycetes_Sebacinales_Sebacinaceae_Sebacina_schweinitzii,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05715_Fungi_Basidiomycota_Agaricomycetes_Sebacinales_Sebacinaceae_Sebacina_schweinitzii,43f43c99-b5d6-47e5-95a0-8032cf29a846.jpg,train
05715_Fungi_Basidiomycota_Agaricomycetes_Sebacinales_Sebacinaceae_Sebacina_schweinitzii,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05715_Fungi_Basidiomycota_Agaricomycetes_Sebacinales_Sebacinaceae_Sebacina_schweinitzii,49673237-e492-4fb2-893f-5aa6f5241c86.jpg,train
05715_Fungi_Basidiomycota_Agaricomycetes_Sebacinales_Sebacinaceae_Sebacina_schweinitzii,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05715_Fungi_Basidiomycota_Agaricomycetes_Sebacinales_Sebacinaceae_Sebacina_schweinitzii,4967d6f5-6adc-4735-827f-0a6a02290c24.jpg,train
05715_Fungi_Basidiomycota_Agaricomycetes_Sebacinales_Sebacinaceae_Sebacina_schweinitzii,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/05715_Fungi_Basidiomycota_Agaricomycetes_Sebacinales_Sebacinaceae_Sebacina_schweinitzii,53d8ed75-8c22-460b-b9ef-3cbac32f1738.jpg,train
